epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
45,train,50000,143,4.167832167832168,1,12,0.1,2250000,1000000,0.346228,0.0029829963978312193,562500,9860.653965,206.51374399999986,242.1146362055207
45,test,10000,50,2.3200000000000003,0,4,0.05,2250000,1000000,0.346148,0.0029829963978312193,562500,9887.411043,26.742363000001205,373.9385334048285
46,train,50000,174,3.9942528735632186,0,11,0.1,2300000,1000000,0.474088,0.0029571064879703865,575000,10094.711758,207.2986089999995,241.19795227376622
46,test,10000,49,2.755102040816327,1,11,0.05,2300000,1000000,0.503057,0.0029571064879703865,575000,10121.475160999998,26.751718999999866,373.807754185817
47,train,50000,167,4.377245508982035,1,13,0.1,2350000,1000000,0.475086,0.0029328861116699272,587500,10328.364312,206.8870450000013,241.67777155887012
47,test,10000,33,3.878787878787878,0,8,0.05,2350000,1000000,0.478301,0.0029328861116699272,587500,10354.701299999999,26.32524299999932,379.8635401010452
48,train,50000,178,4.337078651685392,1,11,0.1,2400000,1000000,0.478082,0.0029108610007271322,600000,10561.803193,207.09978700000102,241.42950953397047
48,test,10000,35,4.6,1,11,0.05,2400000,1000000,0.474723,0.0029108610007271322,600000,10588.169914,26.355115000000296,379.43298672761955
49,train,50000,175,4.44,1,11,0.1,2450000,1000000,0.653052,0.0028899864693842157,612500,10794.833293,206.66129,241.9417782594892
49,test,10000,36,4.0555555555555545,3,8,0.05,2450000,1000000,0.652285,0.0028899864693842157,612500,10821.021782999998,26.176870999999664,382.0166283434001
50,train,50000,196,3.969387755102038,1,12,0.1,2500000,1000000,0.695894,0.0028711039521872234,625000,11027.882424,206.8581460000005,241.71153501491733
50,test,10000,50,2.539999999999999,1,5,0.05,2500000,1000000,0.683183,0.0028711039521872234,625000,11054.478079999999,26.583834999999453,376.1684497364735
51,train,50000,216,3.356481481481481,0,11,0.1,2550000,1000000,0.529035,0.0028569695295610391,637500,11261.801152,207.3209820000011,241.17192344766983
51,test,10000,28,6.642857142857142,2,18,0.05,2550000,1000000,0.500206,0.0028569695295610391,637500,11287.765431,25.95235599999978,385.3214713916565
52,train,50000,181,4.569060773480664,1,12,0.1,2600000,1000000,0.619273,0.0028582738293374587,650000,11494.218771999998,206.4512649999997,242.1879081244674
52,test,10000,29,6.275862068965518,2,16,0.05,2600000,1000000,0.609813,0.0028582738293374587,650000,11520.301400999999,26.07094700000016,383.5687288229284
53,train,50000,158,5.873417721518986,1,13,0.1,2650000,1000000,0.683469,0.0028638085859944138,662500,11726.197945,205.89446000000135,242.842862309164
53,test,10000,23,8.347826086956522,3,19,0.05,2650000,1000000,0.699216,0.0028638085859944138,662500,11751.985088,25.775311999999758,387.9681456426248
54,train,50000,140,7.007142857142858,2,19,0.1,2700000,1000000,0.791499,0.0028718311601282974,675000,11957.144124999999,205.15694500000063,243.71585373334472
54,test,10000,19,10.68421052631579,4,20,0.05,2700000,1000000,0.771946,0.0028718311601282974,675000,11982.970050999998,25.814093999999386,387.3852787550955
55,train,50000,110,9.554545454545455,3,21,0.1,2750000,1000000,0.657284,0.0028849127848922882,687500,12187.782927999999,204.81079099999988,244.12776180333208
55,test,10000,17,11.000000000000002,3,19,0.05,2750000,1000000,0.680684,0.0028849127848922882,687500,12213.503717,25.709130000001096,388.9668767476602
56,train,50000,103,10.79611650485437,3,24,0.1,2800000,1000000,0.762288,0.0029077283716411662,700000,12418.08504,204.5792280000005,244.40408974463367
56,test,10000,16,13.9375,6,24,0.05,2800000,1000000,0.747651,0.0029077283716411662,700000,12443.760739,25.664060999999492,389.6499466705678
57,train,50000,89,13.337078651685394,5,29,0.1,2850000,1000000,0.834462,0.0029332994276832073,712500,12647.800379999999,204.03755300000012,245.05292905566247
57,test,10000,18,13.111111111111112,6,26,0.05,2850000,1000000,0.835852,0.0029332994276832073,712500,12673.593753,25.78156200000012,387.8740938970243
58,train,50000,91,12.75824175824176,3,31,0.1,2900000,1000000,0.861385,0.0029640291578697888,725000,12877.813698999998,204.21785399999862,244.83657535643448
58,test,10000,16,14.499999999999998,8,28,0.05,2900000,1000000,0.84582,0.0029640291578697888,725000,12903.638293,25.81278100000054,387.40498360094523
59,train,50000,87,14.045977011494251,3,36,0.1,2950000,1000000,0.936083,0.0029932207821820847,737500,13107.702033,204.061654000001,245.02398672118846
59,test,10000,18,13.555555555555559,7,32,0.05,2950000,1000000,0.932731,0.0029932207821820847,737500,13133.474541,25.760651000000507,388.1889475541516
60,train,50000,87,14.413793103448276,2,27,0.1,3000000,1000000,0.953767,0.0030286638609488721,750000,13337.482935,204.00631900000008,245.090447418935
60,test,10000,14,17.642857142857146,9,30,0.05,3000000,1000000,0.960507,0.0030286638609488721,750000,13363.109874999998,25.615279999999984,390.39198478408224
61,train,50000,86,14.616279069767444,3,33,0.1,3050000,1000000,0.887638,0.0030771546648775514,762500,13567.480302999998,204.3683519999995,244.65627632990905
61,test,10000,17,15.941176470588236,7,34,0.05,3050000,1000000,0.909464,0.0030771546648775514,762500,13593.216464,25.724489000000176,388.7346411429176
62,train,50000,88,13.886363636363631,5,37,0.1,3100000,1000000,0.941305,0.0031226577124512686,775000,13797.21739,203.9988460000004,245.09942570949593
62,test,10000,16,14.875000000000002,9,24,0.05,3100000,1000000,0.920971,0.0031226577124512686,775000,13822.909479999998,25.680435999998735,389.40148835481193
63,train,50000,86,14.34883720930233,4,32,0.1,3150000,1000000,0.91005,0.0031644134209785763,787500,14027.173904,204.2623220000005,244.78327432310243
63,test,10000,13,17.692307692307693,12,23,0.05,3150000,1000000,0.900514,0.0031644134209785763,787500,14052.817443,25.631709000001138,390.1417576174712
