epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
44,train,250000,258,679.8643410852715,145,1805,0.1,11000000,1000000,5.36422,0.00053275699497810523,2750000,101444.62422700001,1788.7824780000083,139.7598663195307
44,test,125000,134,616.6044776119406,165,1375,0.05,11000000,1000000,5.33077,0,2750000,101972.014218,527.337176999994,237.03999158777577
45,train,250000,265,682.3018867924526,115,1740,0.1,11250000,1000000,6.13786,0.00053221595616481242,2812500,103773.97167,1801.9541689999896,138.7382677655668
45,test,125000,115,785.1739130434781,155,1665,0.05,11250000,1000000,6.05669,0,2812500,104297.825005,523.8059659999999,238.6379845089432
46,train,250000,261,690.1340996168583,0,1430,0.1,11500000,1000000,5.88371,0.00051809058370513362,2875000,106105.529796,1807.7014840000047,138.29717030867877
46,test,125000,123,761.3008130081301,270,1600,0.05,11500000,1000000,5.8628,0,2875000,106633.511124,527.9328099999984,236.77255444684405
47,train,250000,263,682.7756653992395,150,1605,0.1,11750000,1000000,5.4298,0.0005227848114573425,2937500,108438.244051,1804.728971000004,138.524955279836
47,test,125000,120,717.7083333333335,210,1430,0.05,11750000,1000000,5.419,0,2937500,108962.834484,524.5421570000035,238.30305787986296
48,train,250000,268,681.0447761194025,135,1470,0.1,12000000,1000000,5.42967,0.00050474857074487775,3000000,110760.948202,1798.1102299999911,139.03485772393455
48,test,125000,120,766.125,400,1580,0.05,12000000,1000000,5.35927,0,3000000,111282.87571200001,521.8678639999998,239.52423328369582
49,train,250000,275,648.0000000000001,200,1475,0.1,12250000,1000000,5.28429,0.00049926177521665744,3062500,113073.802697,1790.923754000003,139.59276571190063
49,test,125000,131,717.06106870229,220,1695,0.05,12250000,1000000,5.25172,0,3062500,113594.770233,520.9178589999938,239.9610568928517
50,train,250000,284,630.4401408450702,110,1380,0.1,12500000,1000000,5.66851,0.00046740607046551934,3125000,115403.888513,1809.114870999998,138.18912442072357
50,test,125000,132,739.0530303030306,210,1770,0.05,12500000,1000000,5.66731,0,3125000,115930.531056,526.5982320000039,237.37261616935902
51,train,250000,262,699.0648854961834,195,1825,0.1,12750000,1000000,5.77484,0.00044588275723217815,3187500,117739.555136,1809.020801999999,138.19631024895207
51,test,125000,119,781.0504201680671,190,1430,0.05,12750000,1000000,5.86071,0,3187500,118262.158416,522.5494049999979,239.21183108035592
52,train,250000,263,690.589353612167,80,1515,0.1,13000000,1000000,5.21798,0.00042873710421788026,3250000,120070.709726,1808.548060000001,138.23243381212654
52,test,125000,119,784.9579831932771,360,2305,0.05,13000000,1000000,5.11601,0,3250000,120592.755084,521.9874339999951,239.46936622999468
53,train,250000,259,723.3976833976834,75,1515,0.1,13250000,1000000,5.13395,0.00043268887894376215,3312500,122391.636581,1798.878184000001,138.97550274588235
53,test,125000,130,730.1153846153845,385,1555,0.05,13250000,1000000,5.03326,0,3312500,122916.457251,524.7678420000011,238.2005717492112
54,train,250000,267,697.8464419475649,85,1630,0.1,13500000,1000000,5.90739,0.00042445117556345034,3375000,124721.119635,1804.6589219999878,138.53033221532024
54,test,125000,127,678.0708661417324,275,1860,0.05,13500000,1000000,5.84096,0,3375000,125242.159575,520.9920129999955,239.9269026797942
