epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
190,test,125000,66,1661.5151515151515,760,2540,0.05,47500000,1000000,13.4397,0,11875000,343252.54551,416.07666000002064,300.4254071833633
191,train,250000,170,1139.0588235294126,340,2440,0.1,47750000,1000000,13.5214,0.00030994488435400348,11937500,344645.710624,1393.1623059999547,179.44786398779306
191,test,125000,138,470.43478260869574,120,980,0.05,47750000,1000000,13.1773,0,11937500,345062.88973500003,417.1655610000016,299.6412256571666
192,train,250000,189,998.5185185185186,0,2380,0.1,48000000,1000000,13.0308,0.00032349666368673816,12000000,346455.14559000003,1392.2530259999912,179.5650613295931
192,test,125000,71,1619.1549295774648,640,2920,0.05,48000000,1000000,13.0363,0,12000000,346870.87942300003,415.7204989999882,300.68279120391304
193,train,250000,183,1013.7704918032786,340,2380,0.1,48250000,1000000,13.4964,0.00035451845119886777,12062500,348263.459358,1392.577124000003,179.5232706982191
193,test,125000,91,890.1098901098902,160,2340,0.05,48250000,1000000,13.4748,0,12062500,348679.566353,416.0936849999707,300.413114897451
194,train,250000,174,1082.1839080459777,60,1980,0.1,48500000,1000000,13.5161,0.00036760190195231596,12125000,350072.423077,1392.8539089999977,179.48759621135574
194,test,125000,99,856.1616161616163,20,2060,0.05,48500000,1000000,13.571,0,12125000,350488.366579,415.93021700001555,300.5311826142108
195,train,250000,179,1016.8715083798878,300,2300,0.1,48750000,1000000,13.5754,0.00039060516485394417,12187500,351880.80111400003,1392.4317189999856,179.54201745673
195,test,125000,89,875.2808988764046,320,1720,0.05,48750000,1000000,13.5279,0,12187500,352296.703286,415.8888450000086,300.56107900657304
196,train,250000,185,1010.0540540540541,160,2200,0.1,49000000,1000000,13.5652,0.00036714044409444515,12250000,353689.882256,1393.176157000009,179.44607991162914
196,test,125000,124,486.2903225806452,180,1080,0.05,49000000,1000000,13.5234,0,12250000,354106.17689,416.2813019999885,300.2777194158085
197,train,250000,180,1101.1111111111109,300,2420,0.1,49250000,1000000,13.8483,0.00036831965236435891,12312500,355499.274058,1393.0943320000079,179.4566198837988
197,test,125000,69,1460.2898550724635,500,3020,0.05,49250000,1000000,13.8208,0,12312500,355915.24124,415.9539019999793,300.51406994616013
198,train,250000,173,1158.0346820809254,280,2160,0.1,49500000,1000000,13.5112,0.00036424758411967515,12375000,357308.461606,1393.2175569999963,179.4407476017765
198,test,125000,106,780.7547169811323,260,1800,0.05,49500000,1000000,13.4821,0,12375000,357724.71406200004,416.2390800000285,300.308178655381
199,train,250000,188,1028.457446808511,120,2060,0.1,49750000,1000000,13.7073,0.00037244528487885228,12437500,359117.28423700004,1392.5673430000315,179.5245316190029
199,test,125000,103,928.9320388349513,320,2480,0.05,49750000,1000000,13.7037,0,12437500,359533.65160000004,416.3540380000486,300.2252616557676
200,train,250000,160,1297.1250000000002,340,2920,0.1,50000000,1000000,13.7079,0.00037638766173912839,12500000,360926.453246,1392.7988209999749,179.49469530747436
200,test,125000,138,308.40579710144914,100,820,0.05,50000000,1000000,13.6961,0,12500000,361342.911632,416.44504199997755,300.15965468021284
